colour	key	group	showSelectedlegendcolour
#FB61D7	Mauritius	1490	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	1491	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	1492	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	1493	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	1494	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	1495	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	1496	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	1497	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	1498	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	1499	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	1500	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	1501	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	1502	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	1503	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	1504	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	1505	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	1506	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	1507	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	1508	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	1509	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	1510	East Asia & Pacific (all income levels)
#F8766D	Australia	1511	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	1512	East Asia & Pacific (all income levels)
#F8766D	Cambodia	1513	East Asia & Pacific (all income levels)
#F8766D	China	1514	East Asia & Pacific (all income levels)
#F8766D	Fiji	1515	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	1516	East Asia & Pacific (all income levels)
#F8766D	Guam	1517	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	1518	East Asia & Pacific (all income levels)
#F8766D	Indonesia	1519	East Asia & Pacific (all income levels)
#F8766D	Japan	1520	East Asia & Pacific (all income levels)
#F8766D	Kiribati	1521	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	1522	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	1523	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	1524	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	1525	East Asia & Pacific (all income levels)
#F8766D	Malaysia	1526	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	1527	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	1528	East Asia & Pacific (all income levels)
#F8766D	Mongolia	1529	East Asia & Pacific (all income levels)
#F8766D	Myanmar	1530	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	1531	East Asia & Pacific (all income levels)
#F8766D	New Zealand	1532	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	1533	East Asia & Pacific (all income levels)
#F8766D	Palau	1534	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	1535	East Asia & Pacific (all income levels)
#F8766D	Philippines	1536	East Asia & Pacific (all income levels)
#F8766D	Samoa	1537	East Asia & Pacific (all income levels)
#F8766D	Singapore	1538	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	1539	East Asia & Pacific (all income levels)
#F8766D	Thailand	1540	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	1541	East Asia & Pacific (all income levels)
#F8766D	Tonga	1542	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	1543	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	1544	East Asia & Pacific (all income levels)
#F8766D	Vietnam	1545	East Asia & Pacific (all income levels)
#C49A00	Albania	1546	Europe & Central Asia (all income levels)
#C49A00	Andorra	1547	Europe & Central Asia (all income levels)
#C49A00	Armenia	1548	Europe & Central Asia (all income levels)
#C49A00	Austria	1549	Europe & Central Asia (all income levels)
#C49A00	Azerbaijan	1550	Europe & Central Asia (all income levels)
#C49A00	Belarus	1551	Europe & Central Asia (all income levels)
#C49A00	Belgium	1552	Europe & Central Asia (all income levels)
#C49A00	Bosnia and Herzegovina	1553	Europe & Central Asia (all income levels)
#C49A00	Bulgaria	1554	Europe & Central Asia (all income levels)
#C49A00	Channel Islands	1555	Europe & Central Asia (all income levels)
#C49A00	Croatia	1556	Europe & Central Asia (all income levels)
#C49A00	Cyprus	1557	Europe & Central Asia (all income levels)
#C49A00	Czech Republic	1558	Europe & Central Asia (all income levels)
#C49A00	Denmark	1559	Europe & Central Asia (all income levels)
#C49A00	Estonia	1560	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	1561	Europe & Central Asia (all income levels)
#C49A00	Finland	1562	Europe & Central Asia (all income levels)
#C49A00	France	1563	Europe & Central Asia (all income levels)
#C49A00	Georgia	1564	Europe & Central Asia (all income levels)
#C49A00	Germany	1565	Europe & Central Asia (all income levels)
#C49A00	Greece	1566	Europe & Central Asia (all income levels)
#C49A00	Greenland	1567	Europe & Central Asia (all income levels)
#C49A00	Hungary	1568	Europe & Central Asia (all income levels)
#C49A00	Iceland	1569	Europe & Central Asia (all income levels)
#C49A00	Ireland	1570	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	1571	Europe & Central Asia (all income levels)
#C49A00	Italy	1572	Europe & Central Asia (all income levels)
#C49A00	Kazakhstan	1573	Europe & Central Asia (all income levels)
#C49A00	Kosovo	1574	Europe & Central Asia (all income levels)
#C49A00	Kyrgyz Republic	1575	Europe & Central Asia (all income levels)
#C49A00	Latvia	1576	Europe & Central Asia (all income levels)
#C49A00	Liechtenstein	1577	Europe & Central Asia (all income levels)
#C49A00	Lithuania	1578	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	1579	Europe & Central Asia (all income levels)
#C49A00	Macedonia, FYR	1580	Europe & Central Asia (all income levels)
#C49A00	Moldova	1581	Europe & Central Asia (all income levels)
#C49A00	Monaco	1582	Europe & Central Asia (all income levels)
#C49A00	Montenegro	1583	Europe & Central Asia (all income levels)
#C49A00	Netherlands	1584	Europe & Central Asia (all income levels)
#C49A00	Norway	1585	Europe & Central Asia (all income levels)
#C49A00	Poland	1586	Europe & Central Asia (all income levels)
#C49A00	Portugal	1587	Europe & Central Asia (all income levels)
#C49A00	Romania	1588	Europe & Central Asia (all income levels)
#C49A00	Russian Federation	1589	Europe & Central Asia (all income levels)
#C49A00	San Marino	1590	Europe & Central Asia (all income levels)
#C49A00	Serbia	1591	Europe & Central Asia (all income levels)
#C49A00	Slovak Republic	1592	Europe & Central Asia (all income levels)
#C49A00	Slovenia	1593	Europe & Central Asia (all income levels)
#C49A00	Spain	1594	Europe & Central Asia (all income levels)
#C49A00	Sweden	1595	Europe & Central Asia (all income levels)
#C49A00	Switzerland	1596	Europe & Central Asia (all income levels)
#C49A00	Tajikistan	1597	Europe & Central Asia (all income levels)
#C49A00	Turkey	1598	Europe & Central Asia (all income levels)
#C49A00	Turkmenistan	1599	Europe & Central Asia (all income levels)
#C49A00	Ukraine	1600	Europe & Central Asia (all income levels)
#C49A00	United Kingdom	1601	Europe & Central Asia (all income levels)
#C49A00	Uzbekistan	1602	Europe & Central Asia (all income levels)
#53B400	Antigua and Barbuda	1603	Latin America & Caribbean (all income levels)
#53B400	Argentina	1604	Latin America & Caribbean (all income levels)
#53B400	Aruba	1605	Latin America & Caribbean (all income levels)
#53B400	Bahamas, The	1606	Latin America & Caribbean (all income levels)
#53B400	Barbados	1607	Latin America & Caribbean (all income levels)
#53B400	Belize	1608	Latin America & Caribbean (all income levels)
#53B400	Bolivia	1609	Latin America & Caribbean (all income levels)
#53B400	Brazil	1610	Latin America & Caribbean (all income levels)
#53B400	Cayman Islands	1611	Latin America & Caribbean (all income levels)
#53B400	Chile	1612	Latin America & Caribbean (all income levels)
#53B400	Colombia	1613	Latin America & Caribbean (all income levels)
#53B400	Costa Rica	1614	Latin America & Caribbean (all income levels)
#53B400	Cuba	1615	Latin America & Caribbean (all income levels)
#53B400	Curacao	1616	Latin America & Caribbean (all income levels)
#53B400	Dominica	1617	Latin America & Caribbean (all income levels)
#53B400	Dominican Republic	1618	Latin America & Caribbean (all income levels)
#53B400	Ecuador	1619	Latin America & Caribbean (all income levels)
#53B400	El Salvador	1620	Latin America & Caribbean (all income levels)
#53B400	Grenada	1621	Latin America & Caribbean (all income levels)
#53B400	Guatemala	1622	Latin America & Caribbean (all income levels)
#53B400	Guyana	1623	Latin America & Caribbean (all income levels)
#53B400	Haiti	1624	Latin America & Caribbean (all income levels)
#53B400	Honduras	1625	Latin America & Caribbean (all income levels)
#53B400	Jamaica	1626	Latin America & Caribbean (all income levels)
#53B400	Mexico	1627	Latin America & Caribbean (all income levels)
#53B400	Nicaragua	1628	Latin America & Caribbean (all income levels)
#53B400	Panama	1629	Latin America & Caribbean (all income levels)
#53B400	Paraguay	1630	Latin America & Caribbean (all income levels)
#53B400	Peru	1631	Latin America & Caribbean (all income levels)
#53B400	Puerto Rico	1632	Latin America & Caribbean (all income levels)
#53B400	Sint Maarten (Dutch part)	1633	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	1634	Latin America & Caribbean (all income levels)
#53B400	St. Lucia	1635	Latin America & Caribbean (all income levels)
#53B400	St. Martin (French part)	1636	Latin America & Caribbean (all income levels)
#53B400	St. Vincent and the Grenadines	1637	Latin America & Caribbean (all income levels)
#53B400	Suriname	1638	Latin America & Caribbean (all income levels)
#53B400	Trinidad and Tobago	1639	Latin America & Caribbean (all income levels)
#53B400	Turks and Caicos Islands	1640	Latin America & Caribbean (all income levels)
#53B400	Uruguay	1641	Latin America & Caribbean (all income levels)
#53B400	Venezuela, RB	1642	Latin America & Caribbean (all income levels)
#53B400	Virgin Islands (U.S.)	1643	Latin America & Caribbean (all income levels)
#00C094	Algeria	1644	Middle East & North Africa (all income levels)
#00C094	Bahrain	1645	Middle East & North Africa (all income levels)
#00C094	Djibouti	1646	Middle East & North Africa (all income levels)
#00C094	Egypt, Arab Rep.	1647	Middle East & North Africa (all income levels)
#00C094	Iran, Islamic Rep.	1648	Middle East & North Africa (all income levels)
#00C094	Iraq	1649	Middle East & North Africa (all income levels)
#00C094	Israel	1650	Middle East & North Africa (all income levels)
#00C094	Jordan	1651	Middle East & North Africa (all income levels)
#00C094	Kuwait	1652	Middle East & North Africa (all income levels)
#00C094	Lebanon	1653	Middle East & North Africa (all income levels)
#00C094	Libya	1654	Middle East & North Africa (all income levels)
#00C094	Malta	1655	Middle East & North Africa (all income levels)
#00C094	Morocco	1656	Middle East & North Africa (all income levels)
#00C094	Oman	1657	Middle East & North Africa (all income levels)
#00C094	Qatar	1658	Middle East & North Africa (all income levels)
#00C094	Saudi Arabia	1659	Middle East & North Africa (all income levels)
#00C094	Syrian Arab Republic	1660	Middle East & North Africa (all income levels)
#00C094	Tunisia	1661	Middle East & North Africa (all income levels)
#00C094	United Arab Emirates	1662	Middle East & North Africa (all income levels)
#00C094	West Bank and Gaza	1663	Middle East & North Africa (all income levels)
#00C094	Yemen, Rep.	1664	Middle East & North Africa (all income levels)
#00B6EB	Bermuda	1665	North America
#00B6EB	Canada	1666	North America
#00B6EB	United States	1667	North America
#A58AFF	Afghanistan	1668	South Asia
#A58AFF	Bangladesh	1669	South Asia
#A58AFF	Bhutan	1670	South Asia
#A58AFF	India	1671	South Asia
#A58AFF	Maldives	1672	South Asia
#A58AFF	Nepal	1673	South Asia
#A58AFF	Pakistan	1674	South Asia
#A58AFF	Sri Lanka	1675	South Asia
#FB61D7	Angola	1676	Sub-Saharan Africa (all income levels)
#FB61D7	Benin	1677	Sub-Saharan Africa (all income levels)
#FB61D7	Botswana	1678	Sub-Saharan Africa (all income levels)
#FB61D7	Burkina Faso	1679	Sub-Saharan Africa (all income levels)
#FB61D7	Burundi	1680	Sub-Saharan Africa (all income levels)
#FB61D7	Cameroon	1681	Sub-Saharan Africa (all income levels)
#FB61D7	Cape Verde	1682	Sub-Saharan Africa (all income levels)
#FB61D7	Central African Republic	1683	Sub-Saharan Africa (all income levels)
#FB61D7	Chad	1684	Sub-Saharan Africa (all income levels)
#FB61D7	Comoros	1685	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Dem. Rep.	1686	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Rep.	1687	Sub-Saharan Africa (all income levels)
#FB61D7	Cote d'Ivoire	1688	Sub-Saharan Africa (all income levels)
#FB61D7	Equatorial Guinea	1689	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	1690	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	1691	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	1692	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	1693	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	1694	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	1695	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	1696	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	1697	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	1698	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	1699	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	1700	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	1701	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	1702	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	1703	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	1704	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	1705	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	1706	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	1707	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	1708	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	1709	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	1710	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	1711	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	1712	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	1713	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	1714	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	1715	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	1716	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	1717	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	1718	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	1719	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	1720	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	1721	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	1722	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	1723	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	1724	East Asia & Pacific (all income levels)
#F8766D	Australia	1725	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	1726	East Asia & Pacific (all income levels)
#F8766D	Cambodia	1727	East Asia & Pacific (all income levels)
#F8766D	China	1728	East Asia & Pacific (all income levels)
#F8766D	Fiji	1729	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	1730	East Asia & Pacific (all income levels)
#F8766D	Guam	1731	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	1732	East Asia & Pacific (all income levels)
#F8766D	Indonesia	1733	East Asia & Pacific (all income levels)
#F8766D	Japan	1734	East Asia & Pacific (all income levels)
#F8766D	Kiribati	1735	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	1736	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	1737	East Asia & Pacific (all income levels)
